2018-12-09 00:16:29.242 [Thread-408] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6b9267b: startup date [Sat Dec 08 23:52:52 CST 2018]; root of context hierarchy
2018-12-09 14:38:23.136 [Thread-410] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2018-12-09 14:39:07.229 [main] INFO  com.baomidou.springboot.Application - Starting Application on LHTdeMacBook-Pro.local with PID 740 (/STUDY/code/share-self/target/classes started by lht in /STUDY/code/share-self)
2018-12-09 14:39:07.231 [main] INFO  com.baomidou.springboot.Application - No active profile set, falling back to default profiles: default
2018-12-09 14:39:07.279 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@702ed190: startup date [Sun Dec 09 14:39:07 CST 2018]; root of context hierarchy
2018-12-09 14:39:07.795 [main] INFO  o.s.b.factory.support.DefaultListableBeanFactory - Overriding bean definition for bean 'loginServiceProcessor' with a different definition: replacing [Generic bean: class [com.baomidou.springboot.im.processor.LoginServiceProcessor]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [/STUDY/code/share-self/target/classes/com/baomidou/springboot/im/processor/LoginServiceProcessor.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=commonsConfig; factoryMethodName=loginServiceProcessor; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/baomidou/springboot/config/CommonsConfig.class]]
2018-12-09 14:39:07.812 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleMapper' and 'com.baomidou.springboot.content.mapper.ArticleMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.812 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'commenstMapper' and 'com.baomidou.springboot.content.mapper.CommenstMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.812 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'focusUserMapper' and 'com.baomidou.springboot.content.mapper.FocusUserMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.812 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'loveArticleMapper' and 'com.baomidou.springboot.content.mapper.LoveArticleMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.812 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'photosMapper' and 'com.baomidou.springboot.content.mapper.PhotosMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.812 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'videoMapper' and 'com.baomidou.springboot.content.mapper.VideoMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.813 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'friendGroupMapper' and 'com.baomidou.springboot.im.mapper.FriendGroupMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.813 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'friendMapper' and 'com.baomidou.springboot.im.mapper.FriendMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.813 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'groupMapper' and 'com.baomidou.springboot.im.mapper.GroupMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.813 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'groupUserMapper' and 'com.baomidou.springboot.im.mapper.GroupUserMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.813 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'messageMapper' and 'com.baomidou.springboot.im.mapper.MessageMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.813 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userClientMapper' and 'com.baomidou.springboot.im.mapper.UserClientMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.814 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'permissionMapper' and 'com.baomidou.springboot.auth.mapper.PermissionMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.814 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'roleMapper' and 'com.baomidou.springboot.auth.mapper.RoleMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.814 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'rolePermissionMapper' and 'com.baomidou.springboot.auth.mapper.RolePermissionMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.814 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapper' and 'com.baomidou.springboot.auth.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.814 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userRoleMapper' and 'com.baomidou.springboot.auth.mapper.UserRoleMapper' mapperInterface. Bean already defined with the same name!
2018-12-09 14:39:07.814 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.baomidou.springboot.content.mapper, com.baomidou.springboot.im.mapper, com.baomidou.springboot.auth.mapper]' package. Please check your configuration.
2018-12-09 14:39:07.838 [main] INFO  o.s.b.factory.support.DefaultListableBeanFactory - Overriding bean definition for bean 'websocketContainerCustomizer' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$JettyWebSocketConfiguration; factoryMethodName=websocketContainerCustomizer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/websocket/servlet/WebSocketServletAutoConfiguration$JettyWebSocketConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration; factoryMethodName=websocketContainerCustomizer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/websocket/servlet/WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration.class]]
2018-12-09 14:39:07.914 [main] INFO  o.s.b.factory.support.DefaultListableBeanFactory - Overriding bean definition for bean 'dataSource' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Generic.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Hikari.class]]
2018-12-09 14:39:07.960 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2018-12-09 14:39:08.398 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ce36acce] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-12-09 14:39:08.768 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2018-12-09 14:39:08.780 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2018-12-09 14:39:08.789 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2018-12-09 14:39:08.789 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.31
2018-12-09 14:39:08.793 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/lht/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2018-12-09 14:39:08.869 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2018-12-09 14:39:08.869 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1590 ms
2018-12-09 14:39:08.983 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2018-12-09 14:39:08.989 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2018-12-09 14:39:08.990 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2018-12-09 14:39:08.990 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2018-12-09 14:39:08.990 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2018-12-09 14:39:09.219 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2018-12-09 14:39:09.396 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2018-12-09 14:39:10.414 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-09 14:39:10.619 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@702ed190: startup date [Sun Dec 09 14:39:07 CST 2018]; root of context hierarchy
2018-12-09 14:39:10.683 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/update]}" onto public com.baomidou.springboot.response.ResponseMessage<java.lang.Boolean> com.baomidou.springboot.content.controller.ArticleController.update(com.baomidou.springboot.content.vo.ArticleVO,java.lang.Long)
2018-12-09 14:39:10.684 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/page],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage<com.baomidou.mybatisplus.core.metadata.IPage<com.baomidou.springboot.content.vo.ArticleVO>> com.baomidou.springboot.content.controller.ArticleController.page(java.lang.Integer,java.lang.Integer)
2018-12-09 14:39:10.684 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/getAll],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage<java.util.List<com.baomidou.springboot.content.vo.ArticleVO>> com.baomidou.springboot.content.controller.ArticleController.getAll()
2018-12-09 14:39:10.684 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/get],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage<com.baomidou.springboot.content.vo.ArticleVO> com.baomidou.springboot.content.controller.ArticleController.getById(java.lang.Long)
2018-12-09 14:39:10.685 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/add],methods=[POST]}" onto public com.baomidou.springboot.response.ResponseMessage<java.lang.Boolean> com.baomidou.springboot.content.controller.ArticleController.addArticle(com.baomidou.springboot.content.entity.Article,java.lang.String)
2018-12-09 14:39:10.685 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/{id}]}" onto public com.baomidou.springboot.response.ResponseMessage<java.lang.Boolean> com.baomidou.springboot.content.controller.ArticleController.deleteById(java.lang.Long)
2018-12-09 14:39:10.685 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/getByUser],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage<java.util.List<com.baomidou.springboot.content.vo.ArticleVO>> com.baomidou.springboot.content.controller.ArticleController.getByUser(java.lang.Long)
2018-12-09 14:39:10.686 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/like_title],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage<java.util.List<com.baomidou.springboot.content.vo.ArticleVO>> com.baomidou.springboot.content.controller.ArticleController.getArticleByWrapper(java.lang.String)
2018-12-09 14:39:10.686 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/page_helper],methods=[GET]}" onto public com.baomidou.mybatisplus.core.metadata.IPage com.baomidou.springboot.content.controller.ArticleController.pagehelper(com.baomidou.mybatisplus.extension.plugins.pagination.Page)
2018-12-09 14:39:10.686 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/article/test_transactional],methods=[GET]}" onto public void com.baomidou.springboot.content.controller.ArticleController.testTransactional(com.baomidou.springboot.content.vo.ArticleVO)
2018-12-09 14:39:10.687 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/comments/page],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage com.baomidou.springboot.content.controller.CommentsController.test(java.lang.Integer,java.lang.Integer)
2018-12-09 14:39:10.687 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/comments/getAll],methods=[GET]}" onto public com.baomidou.springboot.response.ResponseMessage<java.util.List<com.baomidou.springboot.content.vo.CommentsVO>> com.baomidou.springboot.content.controller.CommentsController.getAll(java.lang.Long)
2018-12-09 14:39:10.688 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/comments/{id}]}" onto public com.baomidou.springboot.response.ResponseMessage<java.lang.Boolean> com.baomidou.springboot.content.controller.CommentsController.deleteById(java.lang.Long)
